_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
086.3542694640308	+09.1061275531387	086.35427055453	0.5057	+09.10611310170	0.4594	3336187663319569792	-0.9456	0.6525	0.250	1.411	-3.356	1.260	1	2.1223e+02	1.3930e+00	19.8713	0.0071	8.4458e+01	1.7234e+01	20.5348	0.2216	2.9006e+02	8.1137e+00	18.6057	0.0304	1.9291							
086.3473068890311	+09.1318323687976	086.34731042894	0.2149	+09.13182960052	0.2109	3336187766398782592	-0.5181	0.3127	0.812	0.460	-0.643	0.466	0	2.0998e+04	2.3106e+01	14.8829	0.0012	7.6741e+03	1.7830e+01	15.6388	0.0025	2.0218e+04	5.1011e+01	13.9976	0.0027	1.6413			4227.25				
086.3503181144383	+09.1287981649504	086.35031858677	0.0368	+09.12879405434	0.0334	3336187766398782848	0.3284	0.0455	0.108	0.083	-0.955	0.078	0	1.4880e+04	8.7817e+00	15.2569	0.0006	7.1587e+03	1.8789e+01	15.7143	0.0028	1.1418e+04	2.3973e+01	14.6180	0.0023	1.0963			5137.85	1.8393	0.9505		
086.3526829016291	+09.1267346914948	086.35268104802	0.1483	+09.12671421140	0.1335	3336187766398782720	0.8538	0.1793	-0.425	0.341	-4.757	0.310	0	9.8804e+02	2.1145e+00	18.2014	0.0023	3.4085e+02	9.2401e+00	19.0200	0.0294	9.7474e+02	1.3874e+01	17.2897	0.0155	1.7303							
086.3639752333174	+09.1253967866651	086.36400574675	0.5309	+09.12536455369	0.4611	3336187693383788800	-0.9418	0.7789	6.997	1.670	-7.486	1.789	0	1.7848e+02	1.2675e+00	20.0594	0.0077	1.0583e+02	5.8132e+00	20.2899	0.0596	2.0669e+02	1.3412e+01	18.9736	0.0705	1.3163							
086.3468368709207	+09.1262005161330	086.34679220199	0.3462	+09.12623275220	0.3176	3336187727740725120	3.6296	0.4158	-10.243	0.770	7.487	0.714	0	6.3308e+02	8.0993e+00	18.6847	0.0139	2.9897e+02	5.8665e+00	19.1623	0.0213	7.4839e+02	8.7468e+00	17.5766	0.0127	1.5857							
086.3476540961332	+09.1238969240326	086.34766832484	0.2897	+09.12388098666	0.2577	3336187727740722944	-0.6919	0.4139	3.263	0.892	-3.702	0.981	0	4.0075e+02	1.5526e+00	19.1812	0.0042	1.4888e+02	8.9020e+00	19.9193	0.0649	4.4631e+02	1.4270e+01	18.1378	0.0347	1.7815							
086.3637056108125	+09.1266020642115	086.36370556520	0.2094	+09.12659463246	0.1889	3336187697679303680	0.9493	0.2562	-0.010	0.476	-1.726	0.436	0	7.7521e+02	1.7652e+00	18.4648	0.0025	2.1409e+02	1.0854e+01	19.5249	0.0550	8.7949e+02	1.2664e+01	17.4013	0.0156	2.1236							
086.3655505733825	+09.1251948907298	086.36555057338	70.1425	+09.12519489073	61.3366	3336187697679380096							0	9.2026e+01	1.6315e+00	20.7786	0.0192					8.7389e+01	1.8700e+01	19.9083	0.2323								
086.3394999321182	+09.1236655262564	086.33949993212	0.8875	+09.12366552626	0.7221	3336187732039045504							0	2.0816e+02	1.5185e+00	19.8924	0.0079	9.1326e+01	6.7524e+00	20.4499	0.0803	2.6044e+02	1.1110e+01	18.7226	0.0463	1.7273							
086.3631611314699	+09.1295934503111	086.36316113147	2.1014	+09.12959345031	1.6490	3336187697678361216							0	7.4280e+01	1.5489e+00	21.0112	0.0226																
086.3656612140842	+09.1285951199307	086.36570245249	1.1203	+09.12855602090	0.9454	3336187693381529600	0.5230	1.3657	9.457	3.740	-9.081	3.354	0	9.5524e+01	1.0409e+00	20.7381	0.0118	5.5294e+01	2.3261e+01	20.9947	0.4567	1.8694e+02	1.4997e+01	19.0827	0.0871	1.9120							
086.3581218080845	+09.1230979241984	086.35813331307	0.6070	+09.12307168685	0.5292	3336187697677091584	-0.3638	0.8502	2.638	1.890	-6.094	2.049	0	1.7546e+02	1.1532e+00	20.0779	0.0071	8.3205e+01	9.6731e+00	20.5510	0.1262	2.4121e+02	1.1495e+01	18.8059	0.0517	1.7451							
086.3616104396939	+09.1414316341087	086.36160965697	0.7479	+09.14139188077	0.6558	3336187869475776256	3.6634	0.8988	-0.179	2.338	-9.233	2.395	0	1.4132e+02	1.2244e+00	20.3128	0.0094	3.3667e+01	1.0479e+01	21.5334	0.3379	2.3862e+02	1.1091e+01	18.8177	0.0505	2.7157							
086.3819849224093	+09.1361346363864	086.38198896285	0.3523	+09.13613587616	0.2795	3336187835116033664	0.1631	0.4536	0.927	1.159	0.288	0.971	0	4.8654e+02	2.0000e+00	18.9706	0.0045	3.6498e+02	3.9324e+01	18.9457	0.1170	4.2185e+02	1.6062e+01	18.1990	0.0413	0.7467							
086.3947955414261	+09.1404364738607	086.39483618875	0.3588	+09.14036144171	0.3257	3336187835116030592	2.1521	0.4311	9.321	0.893	-17.427	0.764	0	2.8386e+02	1.3697e+00	19.5556	0.0052	7.4022e+01	1.2698e+01	20.6780	0.1863	4.2152e+02	6.7681e+00	18.1999	0.0174	2.4781							
086.3874577191042	+09.1394666186081	086.38746001771	0.5113	+09.13946141506	0.4437	3336187830819951744	0.1085	0.6107	0.527	1.384	-1.209	0.967	0	2.1667e+02	1.4217e+00	19.8489	0.0071	1.2106e+02	1.7361e+01	20.1439	0.1557	1.4150e+02	9.4975e+00	19.3850	0.0729	0.7589							
086.3832061098210	+09.1440153891085	086.38320820134	0.3126	+09.14401083358	0.2735	3336187835118253184	0.9452	0.4493	0.480	0.992	-1.058	1.040	0	3.6899e+02	1.4670e+00	19.2708	0.0043	1.4845e+02	8.7449e+00	19.9224	0.0640	3.4433e+02	9.0990e+00	18.4195	0.0287	1.5029							
086.3718510439323	+09.1529231423862	086.37185323823	0.2930	+09.15291631073	0.2615	3336187899539439232	1.4607	0.4125	0.503	0.901	-1.587	0.991	0	4.1096e+02	2.1405e+00	19.1539	0.0057	1.4012e+02	8.2736e+00	19.9851	0.0641	3.7534e+02	1.0045e+01	18.3259	0.0291	1.6592							
086.3705498909598	+09.1296137828081	086.37058525890	0.8325	+09.12957333773	0.7298	3336187800756301312	-1.1323	0.9662	8.110	2.712	-9.394	2.688	0	1.3028e+02	1.2478e+00	20.4011	0.0104	9.6605e+01	3.0824e+01	20.3889	0.3464	1.7116e+02	1.1491e+01	19.1784	0.0729	1.2105							
086.3715752777356	+09.1347240334578	086.37157527774	1.3556	+09.13472403346	1.1914	3336187800757574016							0	7.7137e+01	1.3919e+00	20.9702	0.0196	6.9787e+01	1.6984e+01	20.7419	0.2642	9.6400e+01	1.0669e+01	19.8017	0.1202	0.9402							
086.3717449723885	+09.1299555639639	086.37174497239	12.2573	+09.12995556396	11.1420	3336187800757575040							0	7.9790e+01	1.3562e+00	20.9335	0.0185	1.3937e+02	8.3590e+01	19.9910	0.6512	1.1748e+02	9.0726e-01	19.5870	0.0084	0.4040							
086.3777302858574	+09.1326943105194	086.37777783472	0.9634	+09.13268302836	0.7817	3336187800757573120	-0.6158	1.1891	10.904	3.417	-2.620	2.758	0	1.2509e+02	1.1567e+00	20.4453	0.0100	8.1767e+01	2.6500e+01	20.5699	0.3519	1.6719e+02	1.0404e+01	19.2039	0.0676	1.3661							
086.3781070973524	+09.1344444319831	086.37810932956	0.1238	+09.13444998307	0.1109	3336187796462533120	0.4901	0.1510	0.512	0.298	1.289	0.248	0	1.4377e+03	2.3892e+00	17.7942	0.0018	6.8718e+02	2.3321e+01	18.2587	0.0368	1.1712e+03	1.0124e+01	17.0903	0.0094	1.1684							
086.3832803238838	+09.1470586279902	086.38328032388	3.1857	+09.14705862799	2.0197	3336187830827147008							0	7.5895e+01	1.5549e+00	20.9878	0.0222	6.7858e+01	2.0120e+01	20.7724	0.3219	8.9931e+01	1.3088e+01	19.8771	0.1580	0.8952							
086.3766829051344	+09.1263690688655	086.37668550258	0.0491	+09.12635338654	0.0421	3336187800758517760	0.5115	0.0558	0.596	0.112	-3.642	0.094	0	1.1147e+04	1.0698e+01	15.5705	0.0010	5.0304e+03	1.4207e+01	16.0974	0.0031	9.0483e+03	1.5963e+01	14.8705	0.0019	1.2269			4877.47			1.94	1.912
086.3812375961780	+09.1472716191262	086.38122481109	1.0241	+09.14727816649	0.9701	3336187903836867200	-1.2637	1.3190	-2.932	3.627	1.521	3.305	0	9.2739e+01	1.2150e+00	20.7702	0.0142	5.6231e+01	2.2405e+01	20.9764	0.4326	1.3168e+02	1.5893e+01	19.4631	0.1310	1.5134							
086.3744220457155	+09.1281454906624	086.37439867413	0.7142	+09.12816463830	0.5748	3336187796460203520	2.4890	1.0387	-5.359	2.609	4.447	2.194	0	1.7799e+02	1.5899e+00	20.0624	0.0097	9.8659e+01	1.0721e+01	20.3660	0.1180	1.8306e+02	5.6530e+00	19.1055	0.0335	1.2606							
086.3713555476848	+09.1502067430809	086.37136783633	0.6034	+09.15021477565	0.5453	3336187899539939968	-0.7388	0.9775	2.818	1.906	1.866	2.204	0	1.4142e+02	1.2206e+00	20.3121	0.0094	6.3878e+01	8.3075e+00	20.8380	0.1412	1.3068e+02	5.0274e+00	19.4714	0.0418	1.3666							
086.3778478523265	+09.1549020007753	086.37782251030	0.8100	+09.15491369133	0.7103	3336187899539940096	2.0894	1.0685	-5.811	2.514	2.715	2.612	0	1.2477e+02	1.3138e+00	20.4481	0.0114	6.7429e+01	1.1705e+01	20.7793	0.1885	1.3103e+02	7.6651e+00	19.4685	0.0635	1.3108							
086.3820268263957	+09.1502340927438	086.38202799104	0.4404	+09.15023477233	0.4014	3336187899539436928	0.2464	0.5363	0.267	1.062	0.158	0.989	0	2.2388e+02	1.2192e+00	19.8133	0.0059	9.2988e+01	1.4176e+01	20.4303	0.1655	2.2304e+02	1.3576e+01	18.8910	0.0661	1.5393							
086.3749601121877	+09.1582500150653	086.37496011219	1.6988	+09.15825001507	1.3853	3336187903836779904							0	8.0418e+01	1.3897e+00	20.9250	0.0188	2.3934e+01	1.0875e+01	21.9038	0.4933	5.6608e+01	7.6834e+00	20.3797	0.1474	1.5241							
086.3584728447491	+09.1373000866242	086.35847139997	0.2371	+09.13730126124	0.2063	3336187865179688192	-0.1107	0.3419	-0.331	0.737	0.273	0.817	0	5.6546e+02	1.8833e+00	18.8074	0.0036	2.8004e+02	1.1015e+01	19.2333	0.0427	4.6997e+02	1.0489e+01	18.0817	0.0242	1.1516							
086.3812299322443	+09.1358260904568	086.38123647477	0.1584	+09.13582355280	0.1241	3336187830819949312	-0.0613	0.2226	1.500	0.533	-0.589	0.454	0	1.6062e+03	2.8666e+00	17.6739	0.0019	7.8003e+02	1.7630e+01	18.1211	0.0245	1.2358e+03	1.5456e+01	17.0321	0.0136	1.0891							
086.3667101739428	+09.1375311376862	086.36671246187	0.2253	+09.13752532410	0.2074	3336187865179688704	0.1732	0.2629	0.525	0.496	-1.350	0.436	0	6.0399e+02	1.9352e+00	18.7358	0.0035	2.6301e+02	7.8728e+00	19.3015	0.0325	5.2824e+02	2.0599e+01	17.9548	0.0423	1.3466							
086.3748727201928	+09.1350825931436	086.37489329351	0.4072	+09.13506859751	0.3581	3336187796460209792	1.2842	0.5864	4.718	1.293	-3.251	1.347	0	2.4931e+02	1.1530e+00	19.6965	0.0050	8.7784e+01	1.2561e+01	20.4928	0.1554	3.2051e+02	9.9707e+00	18.4973	0.0338	1.9955							
086.3649239706492	+09.1346427538916	086.36493073691	0.5929	+09.13464377407	0.5309	3336187865179686016	1.2438	0.6603	1.552	1.823	0.237	1.882	0	2.4553e+02	1.5521e+00	19.7131	0.0069	6.2614e+01	1.1907e+01	20.8597	0.2065	3.1333e+02	1.7736e+01	18.5219	0.0615	2.3378							
086.3785537327681	+09.1335444711046	086.37855549205	0.0816	+09.13354498769	0.0767	3336187796460209152	-0.0044	0.1077	0.403	0.208	0.120	0.143	0	4.1136e+03	4.2458e+00	16.6528	0.0011	2.1763e+03	2.6583e+01	17.0071	0.0133	2.9576e+03	1.2515e+01	16.0846	0.0046	0.9225			5333.10				
086.3729711751253	+09.1315846605494	086.37296817957	0.6074	+09.13158045727	0.5321	3336187800757574528	0.2488	0.8756	-0.687	2.012	-0.976	2.035	0	1.5563e+02	1.5761e+00	20.2081	0.0110	9.1512e+01	1.8006e+01	20.4477	0.2136	1.2984e+02	4.8334e+00	19.4784	0.0404	0.9693							
086.3719267779606	+09.1263038062806	086.37192914493	0.9417	+09.12628787375	0.7424	3336187800756301696	2.7767	1.2327	0.543	3.158	-3.700	2.587	0	1.4121e+02	1.4255e+00	20.3137	0.0110	6.9844e+01	1.3648e+01	20.7411	0.2122	1.9773e+02	5.4270e+00	19.0217	0.0298	1.7193							
086.3422597591579	+09.1346460368580	086.34226469375	0.7547	+09.13465045371	0.6711	3336187972556272640	0.2953	1.1028	1.132	2.400	1.026	2.523	0	1.1422e+02	1.1955e+00	20.5440	0.0114	4.7034e+01	1.2329e+01	21.1703	0.2846	1.5979e+02	1.2194e+01	19.2530	0.0829	1.9173							
086.3242578163190	+09.1535222468195	086.32425781632	1.4847	+09.15352224682	1.2646	3336188041275748608							0	8.1383e+01	1.5156e+00	20.9120	0.0202	4.7621e+01	2.1707e+01	21.1569	0.4949	1.1712e+02	2.8244e+00	19.5904	0.0262	1.5665							
086.3213273056408	+09.1296478626288	086.32132730564	30.5689	+09.12964786263	28.0270	3336187938196539648							0	7.6810e+01	1.2023e+00	20.9748	0.0170	5.0420e+01	1.4054e+01	21.0949	0.3026	1.3457e+02	1.8522e+01	19.4396	0.1494	1.6553							
086.3391781453139	+09.1354949787519	086.33917832392	0.4406	+09.13548540462	0.4017	3336187968258901760	0.4267	0.5321	0.041	1.010	-2.224	0.885	0	2.1466e+02	1.4177e+00	19.8590	0.0072	1.1679e+02	6.3196e+00	20.1829	0.0588	1.9348e+02	8.9569e+00	19.0453	0.0503	1.1376							
086.3341595497274	+09.1467140007196	086.33417207771	0.4353	+09.14669801905	0.3839	3336188041276688768	-0.2717	0.6240	2.873	1.380	-3.712	1.455	0	2.2442e+02	1.4198e+00	19.8107	0.0069	1.3025e+02	1.0657e+01	20.0645	0.0888	1.8823e+02	6.3709e+00	19.0752	0.0367	0.9893							
086.3354039932373	+09.1476483931735	086.33540648786	0.6035	+09.14765178210	0.5360	3336188041276688256	2.3061	0.6779	0.572	1.867	0.787	1.896	1	2.2579e+02	1.4868e+00	19.8041	0.0071	5.7592e+01	1.1450e+01	20.9505	0.2159	3.0909e+02	1.1060e+01	18.5367	0.0389	2.4138							
086.3415966764486	+09.1458254226044	086.34160372531	0.1182	+09.14583034641	0.1068	3336187972557210752	0.5209	0.1460	1.616	0.269	1.144	0.246	0	1.4615e+03	2.5479e+00	17.7764	0.0019	5.9744e+02	1.1124e+01	18.4107	0.0202	1.2617e+03	7.7290e+00	17.0096	0.0067	1.4011							
086.3258363107310	+09.1338907393646	086.32583330442	0.1058	+09.13387577055	0.0944	3336187933900003456	0.6719	0.1249	-0.689	0.232	-3.477	0.221	0	1.6587e+03	2.9664e+00	17.6390	0.0019	5.5664e+02	1.0018e+01	18.4875	0.0195	1.6598e+03	8.2649e+00	16.7118	0.0054	1.7757							
086.3139317276349	+09.1449683813216	086.31394179463	0.1758	+09.14494197331	0.1540	3336188002619480576	0.6393	0.1881	2.308	0.369	-6.133	0.305	0	9.6391e+02	2.2673e+00	18.2283	0.0026	3.2443e+02	7.6235e+00	19.0736	0.0255	9.8741e+02	1.1057e+01	17.2757	0.0122	1.7979							
086.3198240424173	+09.1455800853564	086.31985196756	0.0963	+09.14554130006	0.0836	3336188002619480960	0.7594	0.1154	6.403	0.227	-9.008	0.211	0	3.0347e+03	4.2396e+00	16.9831	0.0015	1.0455e+03	1.6562e+01	17.8031	0.0172	3.0162e+03	1.1148e+01	16.0633	0.0040	1.7398			4118.00				
086.3257654586943	+09.1369065432146	086.32576719678	0.1739	+09.13690598863	0.1548	3336188002619480320	0.2701	0.2016	0.399	0.389	-0.129	0.325	0	7.5753e+02	2.3667e+00	18.4899	0.0034	2.5198e+02	1.1393e+01	19.3480	0.0491	7.8471e+02	1.0841e+01	17.5251	0.0150	1.8228							
086.3340357132405	+09.1511522553538	086.33405131206	0.1358	+09.15113536899	0.1188	3336188036979220224	1.4451	0.1968	3.577	0.431	-3.922	0.480	0	1.5459e+03	2.6584e+00	17.7154	0.0019	3.6205e+02	9.3285e+00	18.9545	0.0280	1.8774e+03	1.1438e+01	16.5780	0.0066	2.3764							
086.3382052951177	+09.1488360462040	086.33820267354	0.3281	+09.14883616249	0.2934	3336188036979219840	0.4489	0.4641	-0.601	1.034	0.027	1.088	0	3.3611e+02	1.4650e+00	19.3722	0.0047	1.3251e+02	1.3980e+01	20.0457	0.1145	2.8814e+02	1.0806e+01	18.6129	0.0407	1.4328							
086.3231227399153	+09.1297460401358	086.32313019892	0.1799	+09.12973658281	0.1625	3336187933899158784	0.3208	0.2145	1.710	0.354	-2.197	0.299	0	8.0359e+02	1.9638e+00	18.4258	0.0027	2.9079e+02	1.4330e+01	19.1924	0.0535	8.2620e+02	7.7586e+00	17.4692	0.0102	1.7232							
086.3415899000569	+09.1404151135421	086.34158905570	0.4274	+09.14041561009	0.3855	3336187968258906624	0.5975	0.7066	-0.194	1.363	0.115	1.552	0	2.3686e+02	1.4801e+00	19.7521	0.0068	1.0408e+02	1.5439e+01	20.3080	0.1611	2.5462e+02	1.1648e+01	18.7472	0.0497	1.5608							
086.3263155058344	+09.1432727953033	086.32632437711	0.2460	+09.14326972412	0.2251	3336188006916951936	-0.1617	0.3713	2.034	0.770	-0.713	0.881	0	5.8465e+02	2.1706e+00	18.7711	0.0040	2.2311e+02	7.0166e+00	19.4801	0.0341	5.4340e+02	1.2950e+01	17.9241	0.0259	1.5560							
086.3447430845577	+09.1382784799780	086.34473777629	0.1154	+09.13825654972	0.0997	3336187968258904576	0.3560	0.1702	-1.217	0.358	-5.093	0.408	0	1.7273e+03	2.7791e+00	17.5949	0.0017	7.0410e+02	1.0863e+01	18.2323	0.0168	1.4922e+03	1.3925e+01	16.8273	0.0101	1.4050							
086.3366836143621	+09.1361348312696	086.33671080854	0.2559	+09.13613780489	0.2292	3336187968258902656	2.1247	0.3206	6.236	0.553	0.691	0.509	0	5.5180e+02	1.9576e+00	18.8339	0.0039	1.1437e+02	7.8745e+00	20.2057	0.0748	7.4335e+02	9.0299e+00	17.5839	0.0132	2.6217							
086.3207445248749	+09.1498766747816	086.32072430130	0.4757	+09.14987692913	0.4342	3336188041274477440	0.9232	0.5533	-4.637	1.093	0.059	0.943	0	1.9855e+02	1.2159e+00	19.9437	0.0066	6.6011e+01	6.8962e+00	20.8023	0.1134	2.4692e+02	8.9579e+00	18.7805	0.0394	2.0218							
086.3412241183273	+09.1447224356080	086.34122411833	6.3166	+09.14472243561	5.5091	3336187972556269952							0	9.6826e+01	1.5536e+00	20.7234	0.0174	9.9913e+01	1.3274e+01	20.3523	0.1442	1.2147e+02	1.2383e+01	19.5507	0.1107	0.8016							
086.3374698355701	+09.1476743166369	086.33748163028	1.0729	+09.14766035115	0.9579	3336188041275747072	-1.5499	1.2340	2.705	3.398	-3.244	3.408	0	1.0252e+02	9.6622e-01	20.6614	0.0102	7.1682e+01	9.6581e+00	20.7129	0.1463	1.2796e+02	1.6995e+01	19.4942	0.1442	1.2186							
086.3471683516492	+09.1609265060604	086.34717542833	0.6046	+09.16093275616	0.5308	3336188144353681280	2.3388	0.8852	1.623	1.953	1.452	2.050	0	1.4102e+02	1.1719e+00	20.3152	0.0090	5.9679e+01	8.9925e+00	20.9118	0.1636	1.5566e+02	9.0886e+00	19.2815	0.0634	1.6303							
086.3686456199648	+09.1608793127544	086.36863835297	0.0761	+09.16087752822	0.0687	3336188109996159616	0.4650	0.0938	-1.666	0.173	-0.414	0.161	0	3.4835e+03	5.5941e+00	16.8333	0.0017	1.5919e+03	1.4432e+01	17.3466	0.0098	2.7593e+03	1.3163e+01	16.1599	0.0052	1.1867			4864.44				
086.3577794054122	+09.1524156396519	086.35777929306	0.2108	+09.15241070914	0.1930	3336188071338130560	0.0324	0.2530	-0.026	0.479	-1.145	0.435	0	6.6364e+02	1.8066e+00	18.6335	0.0030	2.7632e+02	1.2427e+01	19.2478	0.0488	5.5709e+02	7.1699e+00	17.8971	0.0140	1.3507							
086.3600925155980	+09.1558738931684	086.36010555544	0.3031	+09.15584879518	0.2706	3336188105697870720	-1.8498	0.3654	2.990	0.665	-5.829	0.612	0	7.3548e+02	3.0767e+00	18.5219	0.0045	3.8956e+02	1.0443e+01	18.8749	0.0291	5.9583e+02	1.0526e+01	17.8241	0.0192	1.0508							
086.3402963559704	+09.1583044871900	086.34029705095	0.1220	+09.15829920417	0.1057	3336188140058436096	0.4684	0.1630	0.159	0.408	-1.227	0.436	0	1.9821e+03	3.3165e+00	17.4456	0.0018	8.5181e+02	1.2742e+01	18.0255	0.0162	1.7019e+03	1.4499e+01	16.6846	0.0092	1.3410							
086.3510594825798	+09.1599961782479	086.35106804836	0.3452	+09.15997658350	0.3103	3336188140058436352	0.0172	0.4870	1.964	1.081	-4.551	1.158	0	3.3131e+02	1.4678e+00	19.3878	0.0048	1.3772e+02	1.4797e+01	20.0039	0.1167	3.5202e+02	1.0755e+01	18.3955	0.0332	1.6084							
086.3420833632379	+09.1530957311221	086.34207737983	0.1083	+09.15308929909	0.0952	3336188140058435456	0.6823	0.1543	-1.372	0.345	-1.494	0.377	0	1.8123e+03	3.1705e+00	17.5428	0.0019	7.7261e+02	2.1079e+01	18.1315	0.0296	1.5634e+03	1.0681e+01	16.7768	0.0074	1.3547							
086.3610036975837	+09.1610494247007	086.36100317733	0.3609	+09.16103661137	0.3203	3336188105697874560	0.4806	0.5211	-0.119	1.114	-2.976	1.231	0	3.2343e+02	1.2918e+00	19.4139	0.0043	1.2795e+02	1.5946e+01	20.0838	0.1353	3.4171e+02	9.0751e+00	18.4278	0.0288	1.6560							
086.3697539510102	+09.1592720464262	086.36972531091	0.8176	+09.15926421349	0.7077	3336188109995211264	1.7400	1.1397	-6.567	2.746	-1.819	2.804	0	1.0895e+02	1.0331e+00	20.5953	0.0103	3.5693e+01	1.0435e+01	21.4699	0.3174	1.7179e+02	1.0601e+01	19.1744	0.0670	2.2955							
086.3519065433362	+09.1437091571569	086.35190944118	0.4547	+09.14370414594	0.3968	3336188071338124160	0.2618	0.6600	0.664	1.419	-1.164	1.540	0	2.3373e+02	1.4512e+00	19.7666	0.0067	1.1450e+02	1.0044e+01	20.2044	0.0952	1.9286e+02	3.6546e+00	19.0488	0.0206	1.1556							
086.3909284667902	+09.1525895445247	086.39093096221	0.1182	+09.15259007315	0.1067	3336188213075373184	0.0625	0.1435	0.572	0.272	0.123	0.247	0	1.4779e+03	2.4840e+00	17.7642	0.0018	7.0229e+02	1.5693e+01	18.2351	0.0243	1.1274e+03	1.2596e+01	17.1317	0.0121	1.1034							
086.3950128451325	+09.1446012791134	086.39501263189	0.1822	+09.14459454056	0.1650	3336188213075373952	0.2687	0.2104	-0.049	0.406	-1.565	0.311	0	7.4363e+02	1.8026e+00	18.5100	0.0026	3.2461e+02	1.3579e+01	19.0730	0.0454	6.3805e+02	1.1866e+01	17.7498	0.0202	1.3232							
086.3817675373901	+09.1582547192812	086.38177640114	0.0478	+09.15823316483	0.0437	3336188281794850432	0.4297	0.0570	2.032	0.100	-5.006	0.085	0	7.7665e+03	5.0861e+00	15.9628	0.0007	3.4719e+03	2.0871e+01	16.5000	0.0065	6.2408e+03	1.7405e+01	15.2738	0.0030	1.2261			4850.50			1.95	1.901
086.4006002131088	+09.1496803297448	086.40059417642	0.0470	+09.14968298044	0.0433	3336188213075372672	0.4377	0.0554	-1.384	0.102	0.616	0.080	0	9.0771e+03	8.1021e+00	15.7935	0.0010	3.7315e+03	1.2623e+01	16.4217	0.0037	7.7725e+03	3.1033e+01	15.0355	0.0043	1.3862			4635.27			2.34	2.285
086.3906183232507	+09.1513236492652	086.39061184163	0.7054	+09.15130142349	0.6241	3336188213073151360	0.8028	0.7766	-1.486	1.715	-5.162	1.474	0	1.4029e+02	9.8673e-01	20.3208	0.0076	7.5701e+01	1.3927e+01	20.6536	0.1997	1.3325e+02	1.0672e+01	19.4503	0.0870	1.2034							
086.3832366676465	+09.1629309461359	086.38323640446	1.2564	+09.16294586556	1.0994	3336188281793896832	5.3003	1.7897	-0.060	3.149	3.465	2.346	0	9.2275e+01	1.0315e+00	20.7757	0.0121	3.3683e+01	4.1928e+00	21.5329	0.1352	9.9628e+01	4.4360e+00	19.7660	0.0483	1.7669							
086.3902925405311	+09.1473371566627	086.39030356012	0.2403	+09.14732572526	0.2170	3336188208777080576	0.4522	0.2886	2.527	0.577	-2.655	0.511	0	5.0046e+02	1.5671e+00	18.9399	0.0034	1.6126e+02	8.7254e+00	19.8326	0.0587	4.9413e+02	7.9187e+00	18.0273	0.0174	1.8052							
086.3929942999646	+09.1443987091599	086.39299825462	0.1622	+09.14439168556	0.1449	3336188208777078912	-0.1393	0.1921	0.907	0.402	-1.631	0.257	0	1.2705e+03	2.3567e+00	17.9285	0.0020	5.6153e+02	1.3071e+01	18.4780	0.0253	1.0464e+03	8.1003e+00	17.2127	0.0084	1.2653							
086.3919719535468	+09.1625179118067	086.39198614205	0.4464	+09.16251415166	0.4073	3336188277496567680	-0.1615	0.5360	3.253	1.049	-0.873	0.966	0	2.4550e+02	1.5482e+00	19.7132	0.0068	9.3135e+01	1.4370e+01	20.4286	0.1675	2.4781e+02	1.9058e+01	18.7766	0.0835	1.6520							
086.4104892262458	+09.1557031572741	086.41049765530	0.7560	+09.15569601046	0.6728	3336188247434152064	-1.4519	0.9220	1.933	2.035	-1.660	1.556	0	1.1988e+02	1.2056e+00	20.4915	0.0109	4.2638e+01	9.3609e+00	21.2769	0.2384	9.3468e+01	1.0292e+01	19.8353	0.1195	1.4416							
086.4105332000873	+09.1600023489346	086.41052480063	0.4981	+09.16000736985	0.4584	3336188247432882560	1.0838	0.6141	-1.926	1.209	1.166	1.037	0	1.9459e+02	1.3307e+00	19.9655	0.0074	7.8747e+01	1.4625e+01	20.6108	0.2016	2.5818e+02	7.2571e+00	18.7321	0.0305	1.8787							
086.4014252852637	+09.1623501627054	086.40142332692	0.4754	+09.16234825629	0.4249	3336188243136829184	0.0423	0.5063	-0.449	1.045	-0.443	0.817	0	2.0689e+02	1.1920e+00	19.8990	0.0063	1.1943e+02	2.0503e+01	20.1586	0.1864	1.9031e+02	8.9856e+00	19.0633	0.0513	1.0953							
086.3958011491710	+09.1423897606196	086.39579856281	0.1195	+09.14238949458	0.1013	3336188208777077248	0.1381	0.1785	-0.593	0.383	-0.062	0.410	0	1.7414e+03	2.8431e+00	17.5861	0.0018	8.6843e+02	2.3565e+01	18.0046	0.0295	1.3327e+03	1.2580e+01	16.9501	0.0102	1.0545							
